price,area,bedRoom,bathroom,balcony,floorNum,log_price,others,pooja room,servant room,store room,study room,Environment,Lifestyle,Connectivity,Safety,Wardrobe,Fan,Exhaust Fan,Geyser,Light,Modular Kitchen,AC,Chimney,Bed,Curtains,Dining Table,Microwave,Fridge,Sofa,Stove,TV,Washing Machine,Water Purifier,facing_East,facing_North,facing_North-East,facing_North-West,facing_South,facing_South-East,facing_South-West,facing_West,agePossession_0 to 1 Year Old,agePossession_1 to 5 Year Old,agePossession_10+ Year Old,agePossession_5 to 10 Year Old,agePossession_By 2024,agePossession_By 2027,agePossession_Dec 2023,agePossession_Dec 2024,agePossession_Jan 2024,agePossession_Jun 2024,agePossession_Oct 2023,agePossession_Oct 2024,agePossession_Under Construction,agePossession_Within 3 months,agePossession_Within 6 months
6.5,2332.0,4,4,4,2.0,2.0149030205422647,0,1,1,0,1,5,4,4,4,5,9,0,5,18,1,8,1,0,1,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,4842.0,5,8,3,3.0,2.8903717578961645,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.5,6500.0,7,8,4,3.0,2.5257286443082556,0,1,1,1,0,0,0,0,0,7,10,1,7,13,1,0,1,0,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.0,2367.0,12,12,3,4.0,2.302585092994046,0,0,1,0,0,4,4,4,4,3,8,1,5,16,1,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,4500.0,4,4,3,3.0,2.772588722239781,0,0,1,1,0,5,5,5,5,0,5,1,4,11,0,4,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.2,3240.0,3,3,2,2.0,2.2192034840549946,0,1,1,0,1,4,4,5,4,3,8,1,3,12,1,5,1,3,1,0,1,0,1,0,4,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.51,3243.0,3,3,2,4.0,1.873339456220478,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.2,2250.0,3,3,2,2.0,1.4350845252893227,0,0,0,0,0,5,5,5,5,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,3600.0,6,7,4,3.0,2.1972245773362196,0,1,1,1,1,0,0,0,0,6,0,1,5,20,1,9,1,0,1,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.95,1800.0,3,3,3,2.0,1.3737155789130306,0,0,0,1,0,5,5,5,5,3,6,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.8,1268.0,3,3,2,2.0,1.33500106673234,0,1,1,1,1,5,5,5,5,4,8,1,4,14,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.25,4500.0,9,9,4,4.0,1.8325814637483102,0,0,1,0,0,0,0,0,0,0,12,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.49,1800.0,12,12,4,4.0,2.2502386126218363,0,1,1,0,0,5,5,5,5,6,6,1,6,4,1,0,1,0,0,0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.35,5481.0,4,4,3,2.0,1.6770965609079151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.49,1728.0,4,4,2,3.0,1.501852701754163,0,1,1,0,1,4,4,4,4,6,10,1,6,10,1,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.99,1449.0,4,4,2,2.0,1.3837912309017721,0,1,1,0,1,4,5,5,4,3,7,1,4,10,1,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.19,2700.0,16,18,2,4.0,2.321406847234633,0,1,1,0,0,4,4,5,4,8,9,1,3,16,1,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.64,1620.0,3,3,2,4.0,0.9707789171582248,0,0,1,0,1,4,4,5,4,4,6,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.35,3240.0,10,10,4,4.0,2.336986519711378,0,0,1,0,1,5,5,5,5,0,6,0,0,10,1,5,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.25,3240.0,9,9,4,4.0,2.327277705584417,0,1,1,1,1,5,5,5,5,10,10,1,12,10,1,6,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.8,1800.0,3,3,3,2.0,1.33500106673234,0,1,0,0,0,4,4,5,5,3,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.5,1850.0,3,3,2,2.0,1.252762968495368,0,1,0,1,0,4,4,5,5,3,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.05,1950.0,3,3,3,2.0,1.6193882432872684,0,0,1,1,0,4,4,5,5,3,6,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.4,2430.0,4,4,4,2.0,2.2407096892759584,0,1,1,1,0,5,4,5,5,4,5,1,0,10,1,4,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2844.0,6,7,4,3.0,1.9459101490553132,0,1,1,1,1,0,0,0,0,5,6,1,5,15,1,6,1,0,1,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.0,3240.0,5,6,4,2.0,2.4849066497880004,0,1,1,1,1,3,4,4,4,4,7,1,5,10,1,6,1,0,0,0,0,1,0,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.75,3600.0,5,5,4,3.0,2.277267285009756,0,1,1,1,1,0,0,0,0,5,7,1,5,10,1,6,1,0,0,0,1,0,0,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,9000.0,4,4,4,2.0,3.1780538303479458,0,1,1,1,1,5,5,5,5,5,7,1,5,10,1,5,1,0,1,0,1,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.5,1800.0,4,4,4,2.0,2.0149030205422647,0,1,1,1,1,5,5,5,5,0,4,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.45,3159.0,4,4,4,3.0,1.2383742310432684,1,1,1,0,1,0,0,0,0,4,6,1,6,19,1,6,1,0,5,1,1,1,1,1,5,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.5,2520.0,8,8,2,3.0,1.8718021769015913,0,1,1,0,1,5,5,5,5,8,11,1,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.51,2844.0,4,4,3,4.0,1.506297153514587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.25,5580.0,5,5,4,4.0,2.327277705584417,0,1,1,1,1,4,4,4,4,0,9,1,6,44,1,7,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.65,3191.0,7,7,4,2.0,1.8946168546677629,0,1,1,0,0,4,5,5,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.85,2700.0,9,9,4,3.0,2.180417459019838,1,1,1,0,1,4,4,5,3,9,12,1,12,16,1,13,3,0,20,0,3,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13.5,4518.0,5,5,4,2.0,2.6741486494265287,1,1,1,0,1,5,5,5,5,5,6,1,6,12,1,5,1,0,6,0,1,1,0,1,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4500.0,6,8,4,3.0,2.995732273553991,0,1,1,1,1,5,5,5,5,0,11,1,0,55,1,9,1,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.5,1440.0,18,18,4,4.0,1.8718021769015913,0,0,1,0,0,0,0,0,0,36,22,1,18,40,1,18,1,36,0,0,1,1,0,0,18,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1620.0,4,4,4,3.0,1.5040773967762742,0,0,0,1,0,4,4,4,4,6,8,1,4,15,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.25,2160.0,4,4,4,3.0,2.224623551524334,0,0,1,1,0,4,4,5,4,0,0,0,11,8,1,8,1,0,0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,4235.0,4,4,3,1.0,2.833213344056216,0,1,0,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,8036.0,4,4,4,2.0,3.258096538021482,0,1,1,1,1,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.68,1557.0,4,3,2,3.0,1.3029127521808397,0,0,0,1,0,5,5,5,4,4,4,1,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.7,1450.0,5,5,2,3.0,1.308332819650179,0,0,0,0,0,4,5,5,4,4,9,1,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.3,1352.0,4,4,3,2.0,1.1939224684724346,0,0,0,0,0,5,5,5,5,4,6,1,4,9,1,0,1,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.92,1187.0,2,3,4,3.0,0.6523251860396903,1,0,0,0,0,5,4,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.04,1450.0,3,3,4,2.0,0.712949807856125,1,0,0,0,0,5,4,4,4,3,5,1,3,10,1,5,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.85,3323.0,5,5,2,3.0,2.3841650799864684,0,1,1,0,1,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15.0,4500.0,5,5,4,4.0,2.772588722239781,0,0,1,0,0,4,4,5,4,5,5,1,5,5,0,5,1,0,5,0,0,0,0,0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.18,1450.0,3,3,4,2.0,0.7793248768009976,1,0,0,0,0,5,4,4,4,3,0,1,3,13,1,5,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9,1187.0,2,2,4,3.0,0.6418538861723948,1,0,1,0,0,5,4,4,4,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,2700.0,3,3,4,4.0,2.6390573296152584,0,1,0,0,0,0,0,0,0,8,12,0,4,0,0,12,4,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.1,8116.0,5,5,4,3.0,2.7788192719904172,0,1,1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.01,5608.0,4,4,4,3.0,2.303584593327129,0,0,1,1,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,3240.0,4,4,4,3.0,2.9444389791664403,0,1,1,0,1,3,4,4,4,20,16,1,7,30,1,10,1,0,0,0,1,1,0,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12.0,3078.0,16,16,4,4.0,2.5649493574615367,0,1,1,1,1,4,4,4,4,20,24,0,18,99,0,24,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.25,918.0,4,3,3,3.0,1.1786549963416462,0,0,0,0,1,4,4,5,4,0,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,7000.0,4,4,4,2.0,2.1972245773362196,0,1,1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.75,2592.0,4,4,2,2.0,1.9095425048844386,0,0,1,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.8,3240.0,4,4,3,2.0,2.379546134130174,0,0,1,0,0,5,5,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.95,2430.0,6,5,4,3.0,1.7833912195575383,0,0,1,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6000.0,5,6,4,3.0,2.995732273553991,0,1,1,1,0,3,4,4,4,6,9,1,7,26,1,10,1,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.99,2642.0,4,4,4,3.0,1.7900914121273581,0,1,1,1,0,5,5,5,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.1,251.0,3,3,3,1.0,2.0918640616783932,0,0,1,0,0,5,5,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.25,1350.0,5,5,4,3.0,1.6582280766035324,0,1,1,0,0,5,4,5,4,10,7,1,5,31,1,7,1,0,0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.5,2250.0,5,5,4,2.0,2.3513752571634776,0,1,1,0,0,0,0,0,0,10,6,1,5,31,1,5,1,0,1,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,2700.0,16,16,4,4.0,2.833213344056216,0,1,1,1,1,5,5,5,5,24,24,1,21,51,1,24,1,0,0,0,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.25,1800.0,12,12,4,4.0,2.224623551524334,0,1,1,0,0,5,4,5,4,6,4,1,4,16,1,0,1,0,0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,2610.0,4,4,4,3.0,1.7404661748405046,1,0,0,0,0,5,4,4,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.25,1620.0,5,5,4,3.0,1.6582280766035324,0,1,0,1,0,5,5,5,4,10,7,1,6,16,1,0,1,0,0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.911068783068783,10556.097354497355,5,5,4,2.0,1.4917487801853613,1,1,1,0,1,5,5,5,5,12,5,1,5,12,1,5,1,0,6,0,1,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1350.0,10,8,4,4.0,1.7047480922384253,0,0,1,1,0,4,5,5,4,10,10,1,10,21,1,0,1,0,1,1,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,7000.0,4,5,4,3.0,2.2617630984737906,0,0,0,0,0,0,0,0,0,4,10,1,5,27,1,0,1,0,0,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.55,4950.0,6,7,4,2.0,2.3561258599220753,0,1,1,1,1,3,4,4,4,6,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.95,2403.0,7,7,4,2.0,1.7833912195575383,0,1,1,1,1,4,4,5,4,0,11,1,6,30,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.5,546.0,6,6,4,3.0,2.3513752571634776,0,0,0,0,0,3,4,4,4,6,14,1,7,48,1,6,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,2340.0,7,7,3,2.0,1.791759469228055,0,0,0,0,0,4,4,5,4,7,10,1,10,25,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.75,2340.0,7,7,3,2.0,1.749199854809259,0,0,0,0,1,4,4,5,4,7,7,1,6,20,1,7,2,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.15,275.0,3,3,3,2.0,0.7654678421395714,0,0,0,0,0,5,4,5,5,3,5,1,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,6228.0,4,5,3,2.0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.0,4680.0,5,5,2,2.0,2.302585092994046,0,1,1,1,1,5,5,5,4,5,4,1,5,5,1,5,1,0,1,0,0,1,0,1,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.6,1728.0,4,4,2,2.0,1.5260563034950492,0,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.0,2700.0,5,5,2,3.0,2.302585092994046,0,1,1,1,1,5,5,5,5,0,5,1,0,5,1,3,1,2,1,1,1,1,1,1,0,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.2,3200.0,12,12,4,6.0,1.1631508098056809,0,0,1,0,0,0,0,0,0,12,12,1,12,12,1,12,0,12,1,0,0,1,0,0,12,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.3,2250.0,3,3,2,1.0,1.4586150226995167,0,0,0,0,0,5,5,5,5,3,6,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.5,2367.0,5,4,2,2.0,1.5040773967762742,1,1,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.35,1440.0,4,4,2,2.0,1.208960345836975,0,1,0,0,0,5,5,5,5,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18.25,10000.0,7,9,4,4.0,2.9575110607337933,0,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.3,1935.0,9,9,4,3.0,1.840549633397487,0,0,1,0,0,4,4,4,4,9,15,1,12,60,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.25,2034.0,7,7,4,3.0,1.9810014688665833,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.3,1800.0,4,4,4,2.0,1.9878743481543455,0,0,1,1,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.5,1800.0,4,4,4,2.0,1.8718021769015913,0,1,0,1,0,0,0,0,0,3,5,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.75,2844.0,4,5,4,4.0,2.545531271604435,0,0,1,1,1,5,4,5,5,4,9,1,5,69,1,7,1,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.9,5018.0,10,9,4,3.0,1.0647107369924282,1,0,0,0,0,4,5,5,4,10,10,1,10,23,1,10,0,0,10,0,0,1,0,0,10,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.8,1800.0,4,4,3,2.0,2.468099531471619,0,1,1,1,1,5,5,5,5,5,6,1,4,12,1,0,1,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.4,2592.0,3,4,3,2.0,2.0014800002101243,0,0,1,1,1,4,4,5,4,4,6,1,5,12,1,5,1,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.15,1230.0,2,2,3,2.0,0.7654678421395714,0,0,0,0,1,0,0,0,0,3,4,1,2,10,1,4,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.5,2340.0,4,4,2,2.0,1.8718021769015913,0,0,1,0,0,4,4,5,4,4,8,0,5,16,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1620.0,4,4,2,2.0,1.5040773967762742,0,1,0,0,0,4,4,5,4,3,5,1,3,19,1,4,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.75,160.0,4,4,3,3.0,1.55814461804655,0,0,1,0,0,4,5,4,4,4,6,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.25,1620.0,10,9,4,4.0,1.6582280766035324,0,0,1,0,1,5,5,5,5,0,5,0,5,21,1,5,1,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,1836.0,6,6,4,4.0,1.6094379124341003,1,1,1,0,1,4,4,5,4,10,10,1,9,70,1,0,3,0,10,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31.5,9000.0,7,9,4,3.0,3.481240089335692,0,1,1,1,1,5,5,5,5,9,15,1,6,0,1,10,1,0,1,1,1,1,1,1,7,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.4,1700.0,3,3,2,3.0,0.8754687373538999,0,1,0,0,0,4,4,4,4,0,5,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,3240.0,4,4,4,3.0,1.791759469228055,0,1,1,1,0,4,4,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,4518.0,5,5,4,2.0,2.8903717578961645,0,1,1,1,1,5,5,5,5,0,9,0,6,9,0,6,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
